file_name,VirtualProtectEx,HttpSendRequestW,NtFreeVirtualMemory,CreateThread,LdrLoadDll,SetEndOfFile,UuidCreate,SetFilePointer,NtProtectVirtualMemory,CryptAcquireContextW,MessageBoxTimeoutW,NtWriteVirtualMemory,CreateDirectoryW,NtCreateKey,WriteProcessMemory,LdrUnloadDll,ReadProcessMemory,NtSetInformationFile,NtTerminateProcess,NtWriteFile,VirtualFreeEx,NtSetContextThread,CoInitializeSecurity,NtResumeThread,InternetCloseHandle,NtClose,NtReadVirtualMemory,LookupPrivilegeValueW,GetDiskFreeSpaceExW,OpenServiceA,NtOpenKey,GetSystemTimeAsFileTime,NtDelayExecution,GetVolumePathNameW,NtQueryValueKey,FindResourceExA,GetFileAttributesW,FindResourceExW,NtGetContextThread,GetCursorPos,NtOpenDirectoryObject,getaddrinfo,NtReadFile,SearchPathW,GetSystemMetrics,GetSystemDirectory,label,source
wannacry_64.exe,21,12,37,59,40,42,93,14,86,145,28,52,15,39,394,19,10,39,44,398,77,89,52,84,89,65,26,4,26,25,4,9,5,26,2,16,20,26,26,3,9,17,22,11,27,13,1,WannaCry
game_12.exe,24,35,28,9,27,32,35,25,31,1,11,10,24,7,32,20,22,6,8,70,9,18,18,7,39,3,35,32,8,34,23,40,37,14,43,11,14,12,35,16,47,28,61,44,23,31,0,Game
wannacry_14.exe,93,56,72,66,15,82,17,91,29,168,47,50,68,48,334,34,33,60,37,447,87,66,17,67,26,62,24,23,1,16,25,1,20,17,2,24,11,16,28,7,1,13,12,10,3,19,1,WannaCry
locky_31.exe,167,88,56,74,54,89,83,337,62,157,87,130,38,20,74,61,78,92,16,69,43,99,30,55,98,97,22,1,2,18,22,9,3,30,28,19,21,20,15,17,14,22,18,26,11,26,1,Locky
wannacry_40.exe,47,98,17,89,72,33,16,34,23,195,98,73,67,16,272,23,90,49,15,552,93,50,26,57,22,47,21,3,6,13,10,18,3,23,30,10,7,10,19,24,25,20,28,13,10,2,1,WannaCry
teslacrypt_117.exe,57,37,51,95,75,232,36,42,100,314,54,89,63,159,254,91,78,68,10,98,97,100,64,82,68,70,29,3,21,13,19,3,5,9,7,14,28,20,23,5,22,4,26,16,20,4,1,TeslaCrypt
teslacrypt_4.exe,11,73,55,20,78,188,73,29,21,210,42,38,41,218,171,39,94,41,21,53,39,61,10,76,27,41,13,17,21,3,11,16,24,5,16,2,30,14,29,12,26,26,5,17,29,12,1,TeslaCrypt
locky_62.exe,128,39,23,63,27,83,50,241,66,215,77,120,42,23,12,62,41,51,73,13,92,84,37,77,75,46,2,7,26,2,20,6,12,3,1,27,21,28,13,10,21,27,21,8,20,9,1,Locky
utility_63.exe,5,10,16,34,1,30,4,10,29,5,11,38,5,4,37,25,34,36,21,38,5,18,3,33,22,21,37,23,23,35,26,43,48,35,23,47,50,45,39,30,18,21,52,13,16,27,0,Utility
locky_91.exe,166,10,56,39,13,77,32,284,93,235,61,229,84,78,35,48,70,15,51,81,33,24,44,14,13,26,27,24,30,13,9,14,19,24,24,16,15,26,6,12,1,2,3,4,2,8,1,Locky
utility_91.exe,18,0,21,32,4,22,2,37,33,5,14,37,16,8,34,18,0,38,25,21,5,33,9,18,15,23,17,7,38,50,39,25,28,46,46,7,34,48,7,20,25,21,28,50,20,6,0,Utility
wannacry_52.exe,26,27,82,68,83,75,20,61,78,199,81,47,36,11,302,35,92,100,24,393,30,40,72,23,64,99,8,1,2,29,28,8,3,8,4,1,1,14,8,25,24,12,12,9,12,11,1,WannaCry
game_78.exe,39,0,4,14,21,7,16,31,18,5,12,9,19,24,4,4,33,19,38,20,8,15,16,21,33,13,12,46,21,45,32,48,16,37,24,48,11,14,48,46,17,46,73,17,21,50,0,Game
cerber_87.exe,97,52,81,76,36,77,58,90,162,196,83,31,54,95,46,84,23,49,36,227,32,65,100,11,99,40,19,13,16,2,20,28,7,30,28,13,5,19,17,9,9,1,14,16,7,24,1,Cerber
utility_48.exe,39,10,6,3,27,17,39,18,12,1,36,7,25,10,34,6,7,22,15,50,13,12,13,8,37,36,13,12,6,21,7,40,33,27,21,11,5,6,7,45,41,46,10,46,7,13,0,Utility
utility_19.exe,29,5,10,4,34,0,21,23,22,2,22,24,15,7,5,5,35,17,39,34,4,30,39,7,27,16,18,32,20,12,7,38,46,49,23,19,12,34,48,20,5,11,70,19,47,11,0,Utility
utility_24.exe,12,1,28,37,18,2,13,8,30,5,22,34,19,32,39,31,7,15,10,26,16,3,3,1,18,13,21,10,47,23,45,35,11,49,10,26,46,36,15,42,43,41,72,32,7,27,0,Utility
cerber_45.exe,20,105,98,56,81,69,57,78,120,221,22,37,57,78,23,52,37,44,93,370,18,18,32,80,89,46,1,14,22,9,9,11,4,11,29,19,3,24,5,26,17,15,24,15,14,5,1,Cerber
utility_1.exe,25,4,23,17,1,24,26,34,24,5,21,16,15,2,14,5,11,13,38,54,34,2,1,8,17,3,26,31,24,26,11,39,8,21,33,29,35,36,48,6,9,38,12,13,41,23,0,Utility
cerber_1.exe,39,116,33,100,76,57,12,46,167,136,65,19,78,94,74,92,89,56,21,224,98,25,97,45,87,92,20,18,6,8,2,10,6,18,15,4,26,12,15,14,6,8,24,4,23,2,1,Cerber
utility_26.exe,16,12,1,38,6,33,17,38,2,5,39,17,23,2,8,35,24,2,22,18,28,32,34,39,11,17,23,22,48,13,34,7,16,8,26,25,24,11,24,31,32,42,36,25,36,30,0,Utility
teslacrypt_86.exe,93,36,73,83,56,209,51,71,55,264,86,65,65,149,358,21,70,57,44,75,10,19,11,12,100,43,30,2,18,19,15,25,7,12,12,23,22,6,21,18,12,8,20,21,11,18,1,TeslaCrypt
teslacrypt_80.exe,19,94,66,56,25,216,60,81,76,278,19,50,49,163,143,18,68,13,48,37,78,47,79,100,14,53,18,2,6,18,26,21,25,7,16,18,1,29,3,7,11,16,1,17,17,3,1,TeslaCrypt
system_96.exe,12,7,24,13,11,13,34,37,24,2,12,0,5,37,6,8,16,39,21,79,19,0,9,15,20,17,12,9,38,29,28,24,43,36,16,35,39,22,43,10,36,19,70,34,41,20,0,System
game_15.exe,7,30,32,2,33,13,12,27,17,2,20,23,24,10,14,17,21,21,27,26,6,36,39,38,26,9,19,36,29,43,50,46,45,25,20,20,11,33,28,26,28,14,62,15,46,40,0,Game
game_62.exe,19,0,14,9,26,40,33,4,18,0,25,34,14,14,17,34,26,25,35,32,40,29,3,26,19,34,5,50,32,43,48,17,19,5,36,16,42,37,22,28,31,21,24,41,34,16,0,Game
cerber_19.exe,59,113,69,85,45,17,68,39,177,157,21,30,46,42,52,46,10,17,17,211,77,99,78,59,29,49,10,9,9,7,17,21,5,10,22,12,12,4,3,17,25,30,24,23,5,2,1,Cerber
locky_76.exe,129,72,13,56,96,80,75,284,12,137,30,146,75,35,53,49,46,29,36,29,64,22,91,59,23,35,3,21,3,11,30,21,20,10,14,22,10,2,15,18,9,10,1,19,18,2,1,Locky
locky_36.exe,79,96,13,86,40,93,32,215,57,212,74,274,69,20,93,38,24,22,61,26,45,28,97,99,73,58,24,20,20,13,25,15,29,17,25,17,8,9,5,18,28,8,16,14,15,29,1,Locky
office_55.exe,8,39,3,7,30,31,28,24,40,3,24,15,29,31,32,30,22,20,10,44,36,21,35,31,35,13,26,43,14,5,23,43,9,13,32,8,16,38,17,13,46,47,19,16,14,50,0,Office
utility_29.exe,6,5,37,30,36,14,8,13,27,5,27,30,22,15,10,27,7,31,7,29,34,17,2,34,2,22,25,38,31,20,24,45,11,12,20,37,34,23,50,20,48,17,44,10,7,28,0,Utility
teslacrypt_26.exe,41,60,43,61,67,137,32,75,18,168,30,10,90,161,349,100,38,44,91,56,65,14,41,96,86,74,2,10,3,11,16,15,8,25,27,22,9,30,10,5,16,17,19,5,21,17,1,TeslaCrypt
utility_2.exe,2,34,14,0,31,21,32,36,2,1,3,29,2,20,14,38,32,14,0,13,22,36,23,2,7,30,32,9,40,45,30,11,8,45,26,22,15,31,44,14,37,16,28,5,16,5,0,Utility
teslacrypt_101.exe,51,81,89,100,58,239,80,20,84,227,63,14,89,146,214,32,92,24,40,96,17,88,42,58,96,25,6,28,19,21,1,23,25,23,17,17,27,20,14,2,29,11,29,18,9,25,1,TeslaCrypt
game_21.exe,13,26,13,1,23,13,12,2,24,1,11,7,25,2,9,18,4,16,38,14,4,5,1,8,27,20,17,21,33,16,48,49,34,21,16,29,21,32,32,22,26,36,60,30,10,8,0,Game
utility_71.exe,39,33,36,15,19,18,18,4,32,3,28,32,19,32,40,5,30,3,30,14,23,6,8,19,10,7,18,28,23,9,38,19,16,43,49,30,18,11,19,29,28,32,46,14,22,21,0,Utility
wannacry_105.exe,65,70,65,74,53,62,10,52,25,300,27,22,69,80,165,84,76,77,43,350,35,86,95,99,55,17,24,5,30,29,8,8,4,18,16,13,12,7,12,5,23,6,5,22,17,25,1,WannaCry
office_65.exe,35,20,31,15,5,40,38,6,31,4,2,5,9,2,21,5,0,22,11,13,34,13,8,33,19,38,10,37,45,26,49,22,18,31,11,47,11,25,13,7,41,49,68,47,25,23,0,Office
teslacrypt_14.exe,73,13,46,94,20,212,45,45,46,122,78,45,100,103,156,75,15,13,68,90,14,10,61,51,16,79,23,13,30,30,5,30,9,26,23,5,19,6,21,5,4,10,30,2,24,7,1,TeslaCrypt
wannacry_1.exe,17,31,40,119,21,87,51,79,41,236,53,71,14,40,257,10,36,26,50,282,10,35,15,51,64,29,11,10,14,27,10,15,5,3,9,17,28,8,23,12,19,2,23,5,12,22,1,WannaCry
system_37.exe,25,30,9,31,24,8,4,26,2,0,24,22,20,6,39,28,40,17,9,15,23,6,1,38,30,37,10,40,27,44,37,22,19,26,25,18,23,47,34,40,19,49,51,43,12,48,0,System
system_82.exe,40,13,0,13,33,20,5,8,3,4,2,31,21,24,34,7,24,33,18,68,29,11,33,12,22,17,26,5,7,41,19,18,29,40,33,35,38,13,38,33,23,47,32,14,5,31,0,System
office_61.exe,38,30,20,13,17,18,40,20,21,3,3,39,33,13,17,40,20,35,24,52,37,35,4,2,13,8,15,29,26,42,23,32,15,23,15,45,24,18,40,10,8,31,55,48,35,22,0,Office
wannacry_80.exe,84,91,82,101,50,55,78,65,88,192,36,60,53,17,175,81,47,75,48,257,39,71,46,100,65,21,17,30,21,15,19,14,7,22,17,20,21,27,28,22,25,16,10,7,11,17,1,WannaCry
locky_80.exe,126,28,39,33,11,23,67,220,68,144,16,157,87,62,63,42,12,46,47,87,88,33,25,53,92,60,7,25,28,14,8,30,18,6,17,23,19,4,6,28,25,3,26,24,5,29,1,Locky
wannacry_34.exe,76,93,81,79,61,35,54,43,78,262,96,38,73,75,361,57,85,93,28,212,80,17,52,23,75,92,17,10,25,19,13,10,22,8,2,19,16,21,13,11,23,26,20,14,6,20,1,WannaCry
utility_75.exe,7,15,17,25,40,40,7,1,29,3,23,11,11,38,0,0,7,38,10,21,26,23,22,21,7,14,28,36,8,36,44,35,21,5,11,38,6,46,34,44,29,24,78,44,28,35,0,Utility
office_8.exe,38,19,30,7,30,16,26,1,24,2,32,23,22,40,2,16,3,11,11,43,7,18,0,31,39,7,42,16,22,10,18,18,50,43,9,40,33,19,19,24,27,50,23,21,48,37,0,Office
teslacrypt_52.exe,16,56,88,81,45,107,51,78,33,189,86,90,60,182,292,32,53,95,29,29,72,71,89,35,16,12,20,30,6,4,21,22,5,29,18,27,27,29,15,26,27,25,17,12,11,20,1,TeslaCrypt
teslacrypt_79.exe,40,11,59,70,36,144,100,60,61,274,21,37,67,108,151,93,23,77,74,87,80,30,86,83,71,11,30,13,27,25,15,25,7,8,23,23,3,7,16,1,17,4,9,26,12,16,1,TeslaCrypt
cerber_116.exe,22,109,65,39,19,89,63,67,151,210,46,41,29,70,64,74,57,48,70,428,60,91,79,34,34,32,10,13,1,3,21,5,3,23,15,12,19,21,27,14,27,18,28,22,24,30,1,Cerber
wannacry_91.exe,99,98,86,130,27,88,99,14,15,161,80,85,52,76,202,14,15,51,88,497,11,29,53,67,44,64,28,20,6,11,5,16,27,23,25,20,22,20,10,2,6,10,22,1,21,11,1,WannaCry
cerber_89.exe,33,89,79,24,10,23,53,13,112,223,21,93,29,87,18,60,10,48,72,297,100,23,89,64,66,83,19,2,26,22,16,22,2,6,22,13,29,15,11,30,24,6,16,20,8,27,1,Cerber
game_97.exe,22,36,14,25,30,28,26,14,34,4,1,6,1,26,3,12,16,40,10,73,33,39,11,9,20,22,49,16,46,35,12,24,29,42,27,31,50,8,19,35,26,28,56,36,47,16,0,Game
office_64.exe,15,32,36,18,3,5,19,2,39,1,36,30,40,22,28,7,34,23,34,60,38,27,29,28,9,26,46,25,28,34,26,14,7,19,47,35,9,50,12,25,27,22,34,6,26,9,0,Office
cerber_95.exe,71,84,44,100,31,87,49,98,111,161,60,86,70,77,68,30,47,26,23,451,94,39,42,94,34,19,10,15,24,9,1,9,19,11,8,29,16,24,2,19,7,16,12,14,21,25,1,Cerber
utility_76.exe,34,15,35,28,27,9,29,32,8,4,18,34,9,31,27,12,25,9,12,33,16,19,24,14,27,12,42,33,33,18,43,20,5,12,27,44,39,15,43,37,40,39,43,45,42,47,0,Utility
locky_116.exe,96,48,13,95,62,95,55,211,27,122,68,153,32,44,63,71,33,21,87,83,41,80,13,10,20,79,22,27,7,4,15,8,22,14,23,22,15,6,19,13,1,12,12,8,21,9,1,Locky
wannacry_13.exe,32,55,93,67,18,32,29,94,23,266,98,22,54,69,217,34,45,25,80,387,70,20,87,70,75,81,14,11,22,23,23,2,18,19,18,29,15,8,3,13,19,4,5,8,16,10,1,WannaCry
cerber_65.exe,33,60,51,13,34,87,19,59,101,208,67,43,23,72,64,58,83,94,53,488,31,64,94,13,74,58,22,23,5,30,23,20,11,21,11,25,12,11,20,27,20,22,14,9,10,22,1,Cerber
browser_0.exe,27,7,21,40,19,27,3,40,24,4,8,2,33,21,9,22,35,5,19,75,5,20,22,27,8,4,49,46,12,5,20,9,15,40,47,13,26,31,18,43,49,44,37,18,47,9,0,Browser
teslacrypt_12.exe,16,38,93,81,86,92,58,75,65,223,57,34,84,200,272,56,29,80,17,91,54,30,25,16,19,89,12,25,24,25,16,5,23,1,29,11,23,22,13,26,22,23,15,13,16,28,1,TeslaCrypt
cerber_23.exe,13,110,86,35,45,72,96,90,159,139,97,88,63,59,31,46,39,31,53,411,92,56,40,48,66,90,23,3,9,21,20,6,20,21,4,11,4,20,29,1,28,4,28,13,1,15,1,Cerber
locky_41.exe,93,35,62,49,77,28,83,218,20,103,23,205,22,31,45,26,76,13,40,99,97,15,13,34,46,81,27,12,15,20,7,16,24,22,28,11,12,10,6,29,28,20,3,15,30,23,1,Locky
game_40.exe,27,12,37,6,25,16,30,3,31,2,39,26,21,6,34,2,10,24,32,35,15,19,23,0,28,3,48,42,10,37,41,11,42,46,32,20,37,40,30,29,43,7,15,18,21,24,0,Game
system_92.exe,27,20,36,11,21,10,3,35,38,1,4,21,34,16,39,11,37,26,32,11,33,0,31,6,5,23,26,38,50,17,21,18,47,49,38,25,7,32,36,46,26,34,37,8,7,24,0,System
browser_46.exe,23,33,19,7,34,1,31,14,38,3,40,11,10,3,40,18,10,36,31,55,22,18,35,6,35,13,33,31,40,19,33,13,16,49,17,18,18,14,10,48,46,48,34,44,13,9,0,Browser
game_18.exe,5,33,23,9,23,32,10,4,22,0,32,29,37,2,24,7,24,8,34,67,23,32,21,6,36,34,38,12,5,8,31,21,43,33,44,38,20,23,6,39,30,45,78,33,24,27,0,Game
teslacrypt_109.exe,30,20,81,12,67,137,83,99,59,120,17,11,82,146,168,39,10,95,98,59,48,61,88,89,68,71,30,29,7,4,1,12,15,10,26,16,24,16,8,28,22,18,11,27,10,22,1,TeslaCrypt
system_80.exe,18,36,26,36,7,37,24,22,20,4,15,40,18,8,30,38,12,14,40,58,38,40,26,15,38,10,43,27,39,21,39,48,26,32,21,48,46,9,22,40,6,13,55,50,36,16,0,System
office_4.exe,17,9,9,13,31,21,7,26,37,5,26,24,5,18,11,19,21,2,36,43,8,14,27,2,5,3,49,17,11,12,23,37,36,12,22,50,6,47,34,49,21,24,38,26,6,34,0,Office
game_31.exe,3,29,7,3,11,9,35,2,32,0,14,25,34,7,6,0,26,17,25,19,11,11,24,36,20,22,47,22,35,31,24,23,42,6,40,9,47,16,36,27,17,6,63,49,38,18,0,Game
locky_118.exe,121,30,54,48,94,37,26,297,48,181,93,127,13,73,94,18,90,98,74,56,97,85,57,19,79,61,27,10,10,28,16,6,6,2,17,9,16,8,11,25,30,11,8,21,24,5,1,Locky
office_66.exe,19,40,10,39,3,25,18,19,12,4,25,23,10,4,3,39,18,9,24,29,6,36,4,13,6,15,49,37,39,21,46,19,43,30,19,5,29,30,37,29,39,24,76,38,11,30,0,Office
game_75.exe,10,25,15,8,29,17,23,18,20,3,3,1,40,23,30,36,15,29,29,70,22,37,1,23,12,10,14,40,17,45,7,37,26,16,18,16,14,14,25,37,25,48,48,21,29,8,0,Game
office_62.exe,28,39,32,16,10,32,17,11,21,3,21,5,34,5,19,21,7,40,30,57,40,32,35,21,34,37,28,42,5,21,45,49,50,43,25,14,9,8,8,15,49,12,26,28,25,7,0,Office
browser_86.exe,3,12,3,39,26,8,20,5,39,1,22,0,24,30,22,22,39,20,13,68,28,32,28,35,11,12,34,41,9,7,41,38,25,30,40,36,31,46,18,19,47,9,71,7,47,39,0,Browser
locky_64.exe,153,75,54,43,26,53,91,265,23,188,86,272,23,53,26,71,57,39,31,99,95,70,56,34,27,47,4,3,9,7,17,26,14,19,9,21,27,12,17,15,24,25,3,6,3,18,1,Locky
utility_82.exe,8,11,4,30,22,39,8,4,34,4,34,3,37,32,14,16,40,36,22,30,37,18,14,33,28,22,10,13,18,16,26,31,16,42,8,9,25,22,13,48,23,9,68,7,42,42,0,Utility
browser_99.exe,17,32,11,37,4,30,32,7,12,2,15,23,22,34,21,7,30,17,23,58,6,20,30,37,2,27,38,9,30,21,12,17,17,38,24,31,38,28,37,26,10,10,69,49,33,37,0,Browser
teslacrypt_100.exe,41,90,26,14,97,117,61,86,96,247,75,23,69,137,189,32,68,50,13,43,55,76,21,92,46,63,17,30,2,23,5,3,2,15,6,10,10,23,9,23,19,22,3,28,12,22,1,TeslaCrypt
browser_81.exe,21,40,38,1,38,17,18,23,27,3,22,27,9,28,26,27,23,34,33,34,11,26,17,20,10,0,30,16,11,42,15,40,38,21,5,39,36,33,44,34,22,41,71,48,35,35,0,Browser
office_10.exe,32,26,22,23,3,0,21,40,33,5,23,12,0,18,28,22,19,3,16,72,33,14,5,14,10,29,6,27,9,21,10,24,18,31,42,10,41,29,11,42,40,27,71,25,48,21,0,Office
wannacry_58.exe,70,78,63,75,81,95,79,31,74,111,55,60,67,12,395,67,39,47,92,311,92,89,17,45,21,90,12,27,30,14,6,6,5,4,4,18,3,14,29,12,15,26,22,12,6,4,1,WannaCry
teslacrypt_99.exe,56,51,82,81,93,213,67,92,50,282,25,76,44,161,273,12,55,62,72,73,10,64,99,43,50,19,14,25,17,20,1,30,2,16,29,18,13,24,7,12,23,6,17,11,18,25,1,TeslaCrypt
office_60.exe,29,32,7,5,40,7,10,12,34,0,26,15,36,16,29,19,21,31,25,28,8,29,33,26,15,39,48,30,43,17,31,30,38,47,29,19,14,11,5,21,34,9,30,26,23,22,0,Office
game_56.exe,8,31,16,23,38,13,22,5,23,2,2,2,21,8,23,0,5,23,10,17,13,10,6,40,31,30,46,39,7,19,19,45,14,11,21,37,47,38,39,41,34,39,69,14,50,34,0,Game
utility_47.exe,27,29,21,22,33,37,21,25,37,5,13,10,38,18,17,21,32,30,19,14,20,1,9,12,21,9,6,29,5,45,30,26,11,24,8,5,11,7,31,35,41,50,75,42,9,15,0,Utility
cerber_2.exe,94,109,51,77,52,92,14,60,174,252,60,92,96,49,71,82,75,57,98,189,75,86,83,55,10,98,16,11,9,19,21,8,28,19,18,19,27,8,19,27,7,10,25,21,14,8,1,Cerber
wannacry_21.exe,42,46,61,143,92,70,49,15,22,277,82,18,24,91,156,95,25,83,43,469,36,63,36,14,76,39,12,12,7,22,13,18,6,26,11,30,13,20,30,8,5,22,12,22,27,6,1,WannaCry
cerber_63.exe,11,64,85,35,23,68,72,95,187,174,53,21,18,49,62,95,66,34,57,327,41,28,59,28,62,83,14,8,20,18,24,4,15,6,16,22,27,11,19,23,2,9,17,23,4,27,1,Cerber
teslacrypt_84.exe,31,47,46,67,82,104,88,73,39,249,45,87,88,81,370,21,17,36,24,57,35,20,53,65,17,100,3,19,27,23,23,22,5,21,12,20,14,27,10,28,22,10,28,3,24,11,1,TeslaCrypt
locky_35.exe,128,99,49,88,38,44,70,248,20,85,25,297,75,58,53,49,65,11,49,66,57,58,77,51,26,99,22,28,27,7,23,26,22,5,29,29,6,22,20,8,6,12,15,1,2,17,1,Locky
cerber_26.exe,27,66,87,72,60,75,32,38,137,119,48,30,74,16,85,76,37,40,22,495,19,51,86,60,50,87,16,3,29,27,6,9,19,26,25,15,6,13,13,2,21,26,3,25,20,6,1,Cerber
system_55.exe,22,8,35,19,32,2,30,4,3,1,37,6,40,24,23,40,21,4,21,79,16,28,17,22,1,28,12,41,8,46,36,44,49,16,24,29,38,10,44,23,7,41,24,41,29,9,0,System
locky_66.exe,122,21,63,46,49,11,61,212,12,105,26,141,23,27,89,100,33,16,84,83,81,24,95,59,44,25,17,8,12,29,6,18,26,3,16,21,27,22,6,12,14,10,6,15,25,18,1,Locky
teslacrypt_10.exe,33,12,92,86,16,142,42,31,47,203,65,61,38,88,247,24,39,41,50,38,75,31,73,45,18,73,25,29,18,30,22,22,10,14,6,30,19,3,25,20,10,13,28,30,15,29,1,TeslaCrypt
game_5.exe,25,17,12,18,8,20,36,1,11,1,33,4,7,14,35,17,2,23,3,60,8,9,17,36,11,24,40,17,34,12,10,21,40,24,15,48,48,42,25,50,41,5,66,32,19,8,0,Game
teslacrypt_38.exe,34,28,93,72,38,111,28,91,60,148,97,29,93,171,282,87,100,81,33,11,40,77,72,11,21,21,8,25,5,19,28,9,1,9,24,27,12,21,28,4,9,15,8,19,19,18,1,TeslaCrypt
teslacrypt_116.exe,34,80,58,48,66,194,41,53,14,214,57,75,54,89,218,16,35,67,95,49,72,97,79,79,60,100,5,26,24,20,20,11,4,6,2,6,25,10,9,19,28,29,5,3,21,14,1,TeslaCrypt
cerber_93.exe,50,101,59,79,45,37,21,91,83,248,85,66,98,55,30,48,46,57,41,304,63,40,85,51,100,95,4,16,30,14,21,23,9,7,1,26,6,7,27,21,13,5,12,19,4,26,1,Cerber
utility_69.exe,6,19,9,36,6,25,5,20,18,1,2,29,16,16,40,32,14,15,30,73,29,13,11,27,30,32,48,44,38,18,45,5,9,39,14,42,33,50,32,36,28,38,55,47,47,32,0,Utility
cerber_58.exe,85,62,98,82,70,55,20,24,175,206,14,33,54,33,75,97,20,27,30,493,63,27,94,76,78,50,3,6,28,7,9,9,13,4,3,7,18,18,11,12,19,6,14,29,27,17,1,Cerber
browser_61.exe,5,38,7,8,19,10,31,1,24,5,20,38,32,19,35,10,2,30,17,64,5,34,23,17,35,23,26,23,45,35,29,39,15,37,20,34,39,36,16,12,45,7,20,10,14,39,0,Browser
locky_5.exe,166,41,58,13,37,25,74,116,17,228,91,137,21,13,33,76,65,48,91,24,89,66,37,19,77,90,24,21,17,5,9,28,2,5,10,10,6,6,12,20,16,11,28,20,7,9,1,Locky
browser_63.exe,38,19,3,36,17,22,32,29,38,4,5,10,21,34,16,22,24,9,21,50,36,26,36,13,28,16,17,7,24,43,49,29,18,36,27,18,43,11,11,47,43,17,42,33,46,8,0,Browser
game_71.exe,28,7,8,37,3,38,17,17,7,1,14,16,24,5,25,9,16,32,1,34,7,12,30,1,24,6,17,7,45,21,31,16,11,20,14,22,5,40,18,33,21,21,32,23,8,49,0,Game
wannacry_99.exe,78,91,93,76,24,75,61,71,11,201,87,96,15,62,243,54,74,89,80,206,13,41,79,40,13,43,18,7,28,17,9,20,10,20,13,15,4,22,5,28,6,11,17,13,18,7,1,WannaCry
cerber_122.exe,10,96,94,31,30,23,60,54,135,158,88,81,67,66,53,69,77,89,39,350,54,73,57,55,58,37,6,4,16,26,8,16,8,19,30,14,22,25,15,19,26,7,28,24,5,2,1,Cerber
wannacry_87.exe,69,69,40,150,99,90,85,46,33,142,81,60,91,26,356,29,50,55,100,252,15,10,60,60,32,65,7,23,9,21,11,21,28,26,11,20,8,18,22,27,13,22,3,11,17,9,1,WannaCry
teslacrypt_83.exe,36,18,36,12,61,154,89,81,50,164,14,20,72,101,297,30,27,34,54,44,37,90,67,31,73,41,22,11,8,8,20,11,1,26,22,13,9,22,24,13,20,2,11,19,7,27,1,TeslaCrypt
cerber_80.exe,88,95,29,62,80,27,62,41,73,107,95,64,81,46,24,49,62,93,97,402,96,13,11,83,90,28,30,23,29,22,4,14,12,22,7,3,13,21,23,30,13,2,16,2,14,30,1,Cerber
locky_89.exe,87,38,94,40,78,65,56,311,73,154,44,170,58,33,98,53,51,70,15,89,100,94,86,73,69,97,22,13,19,29,13,6,27,30,14,14,21,23,4,28,17,20,23,11,22,15,1,Locky
teslacrypt_91.exe,35,34,59,98,32,193,57,18,25,227,39,83,69,118,207,48,43,46,17,42,61,84,18,47,64,31,26,21,16,8,18,1,3,20,13,22,21,28,3,3,7,6,4,23,29,22,1,TeslaCrypt
wannacry_121.exe,69,98,11,105,74,98,90,65,50,262,44,98,22,85,171,52,58,60,68,340,82,92,26,50,25,27,21,30,9,4,21,6,5,14,27,9,14,5,21,11,13,11,5,19,30,7,1,WannaCry
browser_14.exe,36,36,13,29,12,39,31,5,28,4,5,16,2,27,27,16,2,35,5,14,11,8,33,3,32,27,46,30,42,38,31,12,35,21,8,36,23,15,20,10,10,17,42,29,27,46,0,Browser
wannacry_20.exe,49,55,64,87,81,16,50,86,41,247,77,79,55,54,179,71,37,91,18,558,56,12,39,94,94,75,2,27,26,27,21,7,15,20,3,11,13,4,29,6,18,10,26,12,23,24,1,WannaCry
utility_0.exe,28,38,12,6,9,38,25,22,7,3,25,16,38,27,27,11,25,1,26,36,27,24,38,6,35,17,6,48,37,26,42,42,15,44,18,6,25,19,43,34,14,43,67,34,25,28,0,Utility
wannacry_71.exe,56,59,49,69,98,25,84,47,73,259,35,93,97,99,383,26,16,91,83,344,13,75,58,41,42,93,23,9,13,21,4,16,29,14,26,1,3,28,13,8,19,6,18,1,26,18,1,WannaCry
wannacry_106.exe,50,65,18,57,97,55,58,72,57,235,45,67,82,45,256,17,27,63,93,294,56,78,25,89,99,70,29,4,24,23,29,18,22,23,4,15,3,28,20,5,23,3,1,20,5,20,1,WannaCry
cerber_20.exe,58,106,40,63,45,60,90,52,126,154,46,22,56,98,60,64,63,73,15,483,65,40,63,63,56,37,19,30,18,27,25,24,18,7,5,17,22,15,17,25,3,14,29,26,24,8,1,Cerber
game_60.exe,24,28,15,5,7,12,35,30,37,5,23,30,24,1,28,0,22,17,36,45,3,25,32,4,24,29,9,10,8,49,15,42,42,31,6,48,40,42,11,38,26,18,15,46,7,37,0,Game
teslacrypt_60.exe,74,61,19,19,81,248,53,41,76,301,54,80,52,159,232,81,34,64,76,16,22,77,51,28,42,43,7,8,18,6,7,2,9,15,13,27,9,20,9,26,24,29,12,7,12,24,1,TeslaCrypt
wannacry_102.exe,44,33,28,87,47,16,92,85,10,222,98,85,34,40,283,66,97,67,16,530,16,79,98,35,39,92,2,17,12,1,18,19,3,19,2,22,3,27,14,16,23,17,18,28,8,10,1,WannaCry
